ContactId,FirstName,LastName,Email,Phone,AccountName,Industry,AnnualRevenue,NumberOfEmployees,LeadSource,CreatedDate,LastActivityDate,TotalSpend,SupportCasesOpened,MarketingEngagementScore,CustomerStatus
003lpslF0t0MuQ61ug,Jacqueline,Patton,jacqueline.patton@brown.com,+1-553-444-8400x4635,"Brown, Stone and Stewart",Finance,73169838,6918,Purchased List,2022-04-04 01:15:42,2022-07-16 17:50:34,3462884.26,17,77,Active
003cyoj7VnPiE7Yke4,Lucas,Cunningham,lucas.cunningham@williamsplc.com,(353)543-1291x3622,Williams PLC,Manufacturing,13018113,758,Purchased List,2021-03-07 21:34:13,2024-03-12 03:27:54,1002921.46,3,99,Active
003XLZ4zdCi35AzxYh,Mary,Hall,mary.hall@williamsgroup.com,822.811.6429,Williams Group,Consulting,17624960,417,Phone Inquiry,2021-03-06 20:10:45,2024-03-23 15:55:17,699131.54,7,46,Active
003W5VK0NHtsbIPPTe,Mitchell,Foley,mitchell.foley@duffyllc.com,(305)569-2331,Duffy LLC,Healthcare,7835971,410,Partner Referral,2024-08-13 10:09:00,2024-11-24 03:27:41,183963.43,39,39,Active
003YXcn3vn5fknkS2m,Christina,Barnes,christina.barnes@hart-harris.com,964-995-4902x585,Hart-Harris,Retail,6627379,281,Phone Inquiry,2024-08-13 13:22:40,2025-04-29 23:05:52,443597.15,45,51,Active
003fBbuyLhG9aU6rOy,Andrew,Stafford,andrew.stafford@charles.com,486-469-4133x47618,"Charles, Fleming and Gaines",Healthcare,6097380,298,Other,2020-12-11 17:39:10,2025-09-21 21:36:17,286465.37,3,17,Active
003HLm81YAknNpgxPs,Michael,Barker,michael.barker@smithandsons.com,001-458-985-9506,Smith and Sons,Manufacturing,22719537,7595,Purchased List,2023-02-14 19:16:11,2025-06-28 23:21:27,1166438.88,30,20,Active
003K7rAUA0Vz6aoA1l,Diane,Miller,diane.miller@reynolds-simon.com,256.973.1464x248,Reynolds-Simon,Consulting,5232512,291,Web,2024-12-06 12:36:23,2025-02-13 12:37:00,463776.31,3,7,Active
003hTYoZ9jWsYYTmpz,Andrew,Thomas,andrew.thomas@colemanandsons.com,366-316-3151x6092,Coleman and Sons,Manufacturing,10271947,6663,Phone Inquiry,2023-04-11 11:03:31,2023-09-15 11:03:31,166201.11,44,80,Churned
003dmepr6aPItn24vB,Kathleen,Hughes,kathleen.hughes@cox-hampton.com,765.490.0995x634,Cox-Hampton,Retail,5159919,237,Other,2021-06-21 17:50:44,2022-04-16 15:35:12,251950.06,21,35,Active
003bxjd0ku2HP1menY,Stefanie,Parker,stefanie.parker@reedltd.com,(897)869-8054,Reed Ltd,Retail,3254544,163,Web,2022-06-08 13:03:24,2022-09-06 13:03:24,5211.33,40,64,Churned
003jBcIePjveM2ofyV,Becky,Mcdaniel,becky.mcdaniel@hernandez.com,001-846-203-4782x83849,"Hernandez, Jones and Shields",Healthcare,19183037,250,Other,2024-08-16 21:00:58,2025-07-07 07:06:41,1362159.37,3,89,Prospect
003ZnYasWlkY282DoZ,Benjamin,Roach,benjamin.roach@jordan.com,001-997-253-9493,"Jordan, Silva and Ryan",Retail,15655127,116,Web,2025-02-17 22:36:49,2025-03-21 12:22:33,510200.91,50,95,Active
003eeepomUALTuoSGY,David,Osborne,david.osborne@floresinc.com,001-259-954-9711x14315,Flores Inc,Technology,84974155,594,Partner Referral,2022-03-28 01:04:39,2022-07-21 01:04:39,1049549.07,27,45,Churned
003AEUBjHlN8t7MgYa,Alex,Cook,alex.cook@perez.com,+1-382-560-7422x31953,"Perez, Rivera and Hill",Technology,86235377,1577,Partner Referral,2022-01-06 10:00:37,2022-09-21 10:00:37,840351.35,36,75,Churned
003H1VydpbVh9S0tcl,Kirk,Norris,kirk.norris@byrdandsons.com,+1-325-593-0785,Byrd and Sons,Technology,84769788,9979,Partner Referral,2022-09-27 06:45:33,2023-01-26 06:14:53,7284320.65,22,99,Active
003Pz5osVtcCPMAHoi,Teresa,Hill,teresa.hill@jenkins-gomez.com,+1-274-414-0812,Jenkins-Gomez,Finance,51186464,3483,Other,2025-10-08 05:21:55,2025-10-11 10:47:59,742459.04,28,63,Prospect
003BTjSwvBTIOysEPP,Daniel,House,daniel.house@fisherllc.com,001-881-518-5849x1568,Fisher LLC,Consulting,18841736,368,Purchased List,2025-07-08 04:57:17,2025-09-21 10:53:36,791765.21,44,13,Active
003IKhFF1qsdvv2kpr,Rachael,Hodges,rachael.hodges@wood.com,(741)687-8400x6918,"Wood, Brown and Fisher",Manufacturing,6025343,4907,Partner Referral,2021-06-15 06:34:31,2021-10-15 22:24:29,324645.19,15,34,Active
0035yLHFuJRFXgWKtK,Morgan,Wagner,morgan.wagner@jones.com,+1-446-416-9373x8489,"Jones, Bell and Gregory",Finance,67570304,6303,Partner Referral,2024-03-15 13:11:58,2024-12-15 13:11:58,208937.54,48,100,Churned
003cPTFE5OBbAMGNLH,Joseph,Brown,joseph.brown@daniels-richardson.com,9258634937,Daniels-Richardson,Technology,71130577,7539,Purchased List,2021-10-30 03:28:25,2022-05-05 03:28:25,1374376.87,49,45,Churned
0033jexV6sbuZ4VH3T,Lindsay,Anderson,lindsay.anderson@blackandsons.com,347.692.9983,Black and Sons,Finance,41166092,6065,Phone Inquiry,2021-02-08 01:06:41,2021-10-02 01:06:41,107462.38,43,99,Churned
003s8IlU1SOGO02N8p,Kelly,Bruce,kelly.bruce@nguyen.com,(208)241-4416x8519,"Nguyen, Singh and Bennett",Retail,13847822,44,Other,2021-10-12 20:22:11,2022-06-10 20:22:11,137471.47,46,99,Churned
003g7yp9gBmjnT77Qj,Reginald,Chang,reginald.chang@rivasandsons.com,001-462-973-5178x016,Rivas and Sons,Finance,59589689,3317,Purchased List,2025-03-02 16:08:02,2025-10-01 22:44:31,5018794.4,10,63,Prospect
003G7vDX0MnGtUYgYo,Patricia,Klein,patricia.klein@sanchez-reynolds.com,869.618.0745,Sanchez-Reynolds,Healthcare,16733663,36,Web,2025-01-29 10:08:22,2025-08-09 21:34:11,1536931.6,47,46,Active
003CpDfHBcZqaECr2t,Brittany,Coleman,brittany.coleman@wrightltd.com,+1-853-774-1168x4332,Wright Ltd,Healthcare,17847999,471,Web,2025-04-11 11:06:24,2025-04-18 12:27:03,1204772.15,3,67,Prospect
003Xxuyu4CIkvWTHpj,Brian,Steele,brian.steele@morgan.com,+1-381-670-3113x2404,"Morgan, Flores and Davis",Retail,12253282,345,Web,2022-03-02 16:11:12,2024-11-03 13:29:42,742586.46,5,37,Prospect
0037tfvxfW9dFUBBSv,Linda,Martinez,linda.martinez@smith-foster.com,+1-842-740-8859x63007,Smith-Foster,Technology,7099161,9742,Purchased List,2020-11-12 20:35:02,2021-10-30 20:35:02,104214.93,33,74,Churned
003HcEARpm6oBz68Yf,Sandra,Wiggins,sandra.wiggins@colon-warner.com,951-814-6563x93042,Colon-Warner,Technology,31184424,2795,Other,2025-09-10 00:33:44,2025-09-18 05:45:55,2288676.78,18,66,Prospect
003hJxTzFtakkvLZu7,Kelly,Gonzales,kelly.gonzales@wong.com,001-234-270-7828x339,"Wong, Wolf and Hunter",Technology,22636273,7827,Partner Referral,2024-02-28 02:28:23,2025-07-01 02:56:32,931469.31,37,65,Active
003MtFoeRw2iMDkGdw,Cynthia,Miller,cynthia.miller@johnson-howard.com,830-685-3214x75314,Johnson-Howard,Consulting,3910579,488,Purchased List,2024-01-08 10:30:27,2024-12-27 10:30:27,36585.7,28,69,Churned
003FH1KBg1LmEkMJ1I,Suzanne,Ellis,suzanne.ellis@baxterltd.com,001-299-704-0735,Baxter Ltd,Retail,15577203,328,Phone Inquiry,2024-09-19 05:09:43,2024-11-24 12:39:35,389683.59,7,29,Prospect
003iXZ1mlDwOa47q6b,Alice,Meyer,alice.meyer@hensley.com,317-376-1453,"Hensley, Johnston and Turner",Finance,45817918,9751,Purchased List,2021-04-06 15:14:14,2022-02-12 09:56:07,2645164.83,0,98,Active
0038bdCv2AyDY3NhRd,Lauren,Johnson,lauren.johnson@spencerandsons.com,(265)590-7382,Spencer and Sons,Retail,15388968,450,Partner Referral,2023-10-16 01:22:52,2024-11-29 05:34:13,1165134.42,27,97,Active
003VuskEf1szV6AkoE,Charles,Cox,charles.cox@campbellltd.com,341.569.2197,Campbell Ltd,Consulting,16195890,258,Partner Referral,2025-06-08 23:30:07,2025-08-24 15:27:32,1142822.99,1,47,Prospect
003TN2MXuR1S0Qbdtl,John,Hale,john.hale@wu-barnett.com,474.313.7236x343,Wu-Barnett,Manufacturing,49123719,4946,Other,2021-04-22 10:37:34,2021-09-10 10:37:34,384662.37,26,80,Churned
003GdlCkOBDAjb19ci,Kevin,Allen,kevin.allen@schmidtplc.com,001-552-823-2149x733,Schmidt PLC,Retail,19511525,196,Purchased List,2024-03-14 06:03:08,2024-07-29 06:03:08,343303.82,34,81,Churned
003k9DVcfPBzMu4usD,Jacqueline,Huff,jacqueline.huff@king-mills.com,(498)237-1334,King-Mills,Manufacturing,85822579,4706,Web,2022-10-20 19:30:20,2025-09-18 22:37:52,8169333.43,5,33,Prospect
003kkjDgNrwRZb3KYg,Angelica,Waters,angelica.waters@browninc.com,(455)853-9106,Brown Inc,Finance,26285821,1739,Phone Inquiry,2021-04-21 23:58:09,2024-07-07 01:11:37,2142790.11,21,20,Active
003uNolFf2v0lmRwFJ,Richard,Coleman,richard.coleman@ryan-ross.com,521-814-2495x7924,Ryan-Ross,Technology,13368124,2429,Partner Referral,2021-02-09 22:37:36,2022-03-30 06:12:51,932671.68,9,53,Active
003Ay40zNYINidm0Zz,James,Mercado,james.mercado@moralesplc.com,5829356761,Morales PLC,Finance,36316588,9774,Purchased List,2023-11-22 12:48:06,2025-06-11 01:11:35,1665491.7,13,25,Prospect
003fFOh67ScTUZXlNU,Andrea,Jones,andrea.jones@mccarthy-steele.com,8142783937,Mccarthy-Steele,Technology,54611035,1674,Partner Referral,2021-08-14 08:31:53,2021-12-16 08:31:53,996426.38,49,77,Churned
003ewi3Dn0YzzJclqK,Alexis,Mejia,alexis.mejia@flores.com,258.712.6629,"Flores, Williams and Jones",Finance,29952237,5000,Phone Inquiry,2023-02-22 03:47:18,2025-04-28 13:51:38,859188.93,4,15,Active
0030eALXH1jBfFuYzE,Brendan,Lopez,brendan.lopez@ramos-ramos.com,797-997-7630x151,Ramos-Ramos,Manufacturing,11597573,5810,Purchased List,2024-07-09 10:01:19,2025-01-13 10:01:19,38383.59,39,69,Churned
003IFDZxsNJxwHecEf,Mary,Tucker,mary.tucker@onealgroup.com,398.254.5835x15437,Oneal Group,Healthcare,3409856,340,Other,2025-01-04 20:42:58,2025-09-24 19:47:41,170548.62,43,60,Active
003bywhbM6E1ln1dsf,Kristen,Adams,kristen.adams@dillon.com,001-398-308-7346,"Dillon, Romero and Jones",Retail,1100588,115,Phone Inquiry,2021-01-18 18:59:54,2025-04-02 14:53:23,28842.82,16,34,Active
003HbkzprBAcJip0Y1,Stephen,Aguilar,stephen.aguilar@mitchell.com,861-492-1664x1220,"Mitchell, Combs and King",Consulting,13757790,236,Other,2022-01-04 07:24:23,2024-02-03 07:10:16,489619.77,18,41,Active
003bEOIQe57YJ8AXGu,Kayla,Knox,kayla.knox@perry-jordan.com,919.496.4938,Perry-Jordan,Healthcare,15754135,60,Phone Inquiry,2025-09-03 05:08:20,2025-09-23 06:51:52,280134.68,27,29,Prospect
003I31V3XGhPpfcsmd,Louis,Rivers,louis.rivers@cameroninc.com,+1-315-258-3559,Cameron Inc,Manufacturing,59226770,4030,Partner Referral,2021-09-05 06:13:52,2025-09-24 16:41:39,5547753.06,3,16,Active
003NbrioYbKcnJs6FY,Kent,Reed,kent.reed@hanson.com,9673302056,"Hanson, Smith and Ellis",Consulting,2717228,498,Other,2021-05-28 03:12:02,2021-12-07 03:12:02,48315.52,41,45,Churned
003wJiXdsDJggFIL3B,Taylor,Harvey,taylor.harvey@walter-lane.com,(982)275-7979,Walter-Lane,Finance,29134825,5644,Web,2022-03-31 12:37:01,2025-07-11 20:12:50,904417.33,29,66,Active
003lsjnHK1onJsMEJG,Amber,Lynch,amber.lynch@rossplc.com,+1-343-834-4142x0490,Ross PLC,Technology,18648118,1042,Other,2023-10-30 01:52:52,2025-05-31 20:51:37,342787.8,36,67,Active
0032uWf6gl7aInyvup,Anthony,Burton,anthony.burton@powellandsons.com,849-529-8518x222,Powell and Sons,Manufacturing,73644199,619,Web,2020-12-10 10:23:23,2021-05-01 10:23:23,310859.44,34,44,Churned
003Vo0Kcr8wSe0cPpc,John,Davis,john.davis@thompsongroup.com,4036030631,Thompson Group,Finance,36017831,9126,Purchased List,2024-03-16 14:38:34,2025-08-05 11:23:18,577285.41,34,98,Active
003dVIWpMpjJ1m2dRJ,Stephanie,Swanson,stephanie.swanson@westgroup.com,+1-875-569-1814x655,West Group,Technology,35150544,7910,Purchased List,2025-09-17 17:26:58,2025-09-26 00:17:27,445829.37,27,7,Active
003NPyBPRKxNaLrPYh,Hannah,Parker,hannah.parker@young-mcintosh.com,255.600.8852,Young-Mcintosh,Technology,61096408,1385,Partner Referral,2023-03-29 13:37:40,2024-02-24 13:37:40,453716.92,41,27,Churned
003aBoOMwH6KK9yDG2,Sally,Hawkins,sally.hawkins@moore.com,833-709-6753,"Moore, Johnston and Welch",Consulting,10021683,240,Purchased List,2022-12-01 11:46:32,2023-11-17 11:46:32,191549.25,29,41,Churned
003rnmlXwmlUbnbDaS,Nicole,James,nicole.james@jacobs.com,(667)296-6744x02189,"Jacobs, Cross and Johnson",Technology,78303828,5980,Phone Inquiry,2021-11-19 17:43:14,2022-06-15 17:43:14,731282.39,48,18,Churned
003pzQwak6irmrjNuf,Alyssa,Lynn,alyssa.lynn@williams.com,001-319-848-0442,"Williams, Contreras and Diaz",Finance,36048038,697,Other,2024-02-29 15:30:10,2025-07-08 22:28:50,1074729.48,3,58,Prospect
003LcfOim692IDDUcJ,April,Cohen,april.cohen@gomezandsons.com,001-581-663-4368x302,Gomez and Sons,Manufacturing,11750045,6035,Web,2023-02-18 04:03:17,2023-11-24 04:03:17,198033.36,33,45,Churned
0032ZBJ8DsFHaTC2f3,Allison,Frost,allison.frost@callahan-harris.com,571-438-8357x41493,Callahan-Harris,Manufacturing,25812130,4442,Other,2020-12-17 00:15:24,2021-08-30 00:15:24,239630.47,33,29,Churned
003YS9pKwqlh3skSp1,Shannon,Ramos,shannon.ramos@barnettinc.com,+1-792-419-1912,Barnett Inc,Technology,58667501,6032,Phone Inquiry,2023-07-26 23:33:24,2025-06-01 14:17:30,3866006.28,28,81,Active
003b6VdY7PpmBrlksR,Lindsey,Pittman,lindsey.pittman@barnes-adams.com,5629638149,Barnes-Adams,Finance,22235395,8809,Purchased List,2022-07-01 19:09:48,2023-10-20 20:17:28,1235423.74,12,96,Active
003Ctvh5MTOJ9rLlxB,Richard,Bailey,richard.bailey@strickland-hampton.com,892.282.5197,Strickland-Hampton,Technology,46037040,1043,Web,2025-07-30 01:33:03,2025-09-01 09:54:49,2889548.64,49,84,Prospect
003TJsAPBgYtro5pJ7,Allen,Knox,allen.knox@whiteltd.com,428-224-2641,White Ltd,Healthcare,5030683,44,Phone Inquiry,2021-06-27 20:09:28,2022-01-06 20:09:28,97519.44,49,91,Churned
003b1bdvvzjN1JEHMY,Shannon,Bryant,shannon.bryant@obrienllc.com,708.961.3069,Obrien LLC,Healthcare,9888651,116,Partner Referral,2024-08-10 08:55:40,2025-07-06 01:55:26,156954.57,27,27,Active
003NO3wZwA7kFIiHBh,Ethan,Dean,ethan.dean@gonzalez-french.com,651-218-4169x1754,Gonzalez-French,Consulting,17940296,256,Web,2023-07-14 07:51:07,2024-04-02 07:51:07,322199.16,41,49,Churned
003XwuROFGBaqv6LNk,Kimberly,Rivera,kimberly.rivera@hudsonltd.com,445-847-1638x23815,Hudson Ltd,Technology,69706174,1676,Other,2022-08-31 13:49:39,2024-11-14 03:14:55,4018822.07,29,78,Active
003fCckji00i3LwcJ4,Laura,James,laura.james@moore-lopez.com,846-299-4617x14982,Moore-Lopez,Consulting,12587945,99,Web,2023-01-07 02:33:48,2023-06-27 02:33:48,138149.09,44,24,Churned
0038j1sgIcZRpfNSmn,Jason,Thompson,jason.thompson@kennedygroup.com,634-329-7768x7137,Kennedy Group,Retail,10041686,117,Web,2022-06-15 08:31:05,2022-12-17 08:31:05,166852.12,29,5,Churned
003enF3kjGST5y0IUo,Teresa,Gonzalez,teresa.gonzalez@gibson.com,323-354-4370x094,"Gibson, Harris and Nelson",Healthcare,12772643,438,Partner Referral,2024-03-31 04:12:06,2025-01-29 18:07:00,1197887.72,9,81,Prospect
003gJStukg9XAgdvRG,Amy,Cherry,amy.cherry@perezltd.com,+1-797-309-0758x50222,Perez Ltd,Technology,92242903,5221,Purchased List,2023-01-24 00:09:15,2023-09-07 00:09:15,1530835.48,40,61,Churned
003fCusJsizdK5RLqP,Eddie,Mann,eddie.mann@stanley.com,+1-621-269-8654x0373,"Stanley, Johnson and Baker",Finance,31531861,1672,Phone Inquiry,2021-11-25 15:45:28,2025-03-30 04:30:46,1690362.52,3,22,Prospect
003GuI58Kvdete54k6,Lisa,Kelly,lisa.kelly@smith.com,7049222645,"Smith, Johnson and Lawrence",Retail,16507026,135,Partner Referral,2021-08-22 17:24:05,2025-08-06 12:19:25,818267.0,19,51,Prospect
0036HyCraYlWTlGKkJ,Brittany,Garcia,brittany.garcia@vazquez.com,+1-461-272-3820,"Vazquez, Molina and Young",Technology,69401181,1170,Phone Inquiry,2021-05-27 00:55:24,2021-07-15 18:03:38,3916149.42,13,18,Active
003nHlIYz2evDIn1CM,Nicole,Wright,nicole.wright@lynn-thompson.com,001-523-559-9587x0474,Lynn-Thompson,Technology,12202319,5547,Phone Inquiry,2024-11-21 22:15:18,2025-08-12 11:01:12,118559.98,39,78,Active
003jkJQNkDXII7o2CV,Tyler,Wright,tyler.wright@bridges-barker.com,+1-896-483-2423x297,Bridges-Barker,Manufacturing,60008230,1129,Web,2021-02-21 08:49:03,2021-11-15 08:49:03,558767.67,42,71,Churned
003W56Y1iEthFBlnT5,Andrew,Robertson,andrew.robertson@kirk.com,601-764-1253x7047,"Kirk, Miller and Schultz",Consulting,18908976,39,Purchased List,2023-07-18 10:07:27,2024-12-26 04:24:14,1732016.85,42,55,Active
003GRTGsonaR4DbuAe,Alexander,Brandt,alexander.brandt@johnson-smith.com,+1-383-530-1947x4961,Johnson-Smith,Healthcare,6068903,245,Partner Referral,2023-09-29 00:16:39,2025-03-25 00:43:31,103556.12,25,29,Prospect
0038EDxIAB113agykf,Stephen,Thompson,stephen.thompson@mejia.com,001-515-488-2054x1077,"Mejia, Mcdaniel and Velez",Technology,51271448,8450,Partner Referral,2023-09-04 15:33:22,2024-05-15 15:33:22,460613.28,18,19,Churned
003jjGtGJKB6Pr9BUl,Robert,Brown,robert.brown@greengroup.com,001-729-262-7529x729,Green Group,Finance,68463119,4147,Web,2021-04-27 23:39:14,2022-02-19 23:39:14,282520.53,44,50,Churned
003pDugnRExSGAqLZ0,Bryan,Hall,bryan.hall@robinson.com,648.639.0492x501,"Robinson, Baker and Smith",Consulting,17470893,260,Web,2025-05-04 10:45:04,2025-09-29 13:29:49,177462.83,27,59,Active
003D3n6HYnWJ98oHeg,Susan,Dean,susan.dean@carpenter.com,(690)290-6426,"Carpenter, Hughes and Sanchez",Retail,4557745,284,Purchased List,2020-11-27 21:39:54,2021-07-08 21:39:54,39801.66,44,25,Churned
003hosq7Ky6qDtbN71,Teresa,Webb,teresa.webb@hayes.com,540-365-9265x214,"Hayes, Ward and Tran",Consulting,12622373,442,Partner Referral,2022-11-01 17:52:48,2024-10-17 12:53:13,747734.94,44,31,Active
003tFIIGkk7qK4hitc,Anthony,Harris,anthony.harris@newman.com,+1-419-367-3947x10749,"Newman, Livingston and Sheppard",Retail,2412050,112,Purchased List,2024-07-27 22:29:56,2025-03-17 09:49:50,139114.16,37,82,Active
003PJAzVZIVK8Vdc2b,Leslie,Curtis,leslie.curtis@mccarthy-shannon.com,567-523-2411x315,Mccarthy-Shannon,Finance,46491649,1552,Other,2021-06-26 17:44:43,2022-09-07 10:03:09,801157.28,8,62,Active
003Hh54NR9k6mqKZMs,Lauren,Clark,lauren.clark@smith.com,4399526499,"Smith, Norris and Smith",Technology,31816211,240,Web,2022-08-17 14:57:22,2023-03-09 00:29:24,758498.19,15,27,Active
003aquhGFkCDJPNX2c,Jennifer,King,jennifer.king@lindsey-duran.com,(365)940-4438,Lindsey-Duran,Finance,60656940,8544,Partner Referral,2021-06-18 22:32:12,2023-08-04 11:05:09,4557326.46,22,59,Active
0031jgprEL5qn9BZdZ,Peter,Soto,peter.soto@hinesltd.com,(867)368-3643x2347,Hines Ltd,Consulting,8878760,83,Partner Referral,2024-04-07 21:36:24,2024-08-27 09:24:56,358199.87,1,54,Active
003YyFQ6y5gP2gn3pS,Kevin,Mendoza,kevin.mendoza@jonesltd.com,255.364.2008x817,Jones Ltd,Consulting,11863228,354,Other,2021-05-28 20:43:51,2023-04-30 18:21:05,156454.16,15,18,Active
003vSAPwLR0Q9k1KKR,Michael,Calderon,michael.calderon@gonzalez.com,+1-334-991-4718x29466,"Gonzalez, Miller and Gallegos",Retail,8224366,21,Partner Referral,2022-02-09 15:01:12,2022-05-27 19:01:16,87420.19,7,56,Active
0030bqLKSofkcQbGWM,Danielle,Gomez,danielle.gomez@wood-ferrell.com,(781)204-9775,Wood-Ferrell,Retail,9665786,376,Phone Inquiry,2024-01-12 16:09:27,2024-07-21 23:52:36,659491.85,10,60,Active
003DshyxbOHXzMtG7o,Vanessa,Wilson,vanessa.wilson@butler.com,(869)603-9348x82219,"Butler, Cooper and Kramer",Finance,64590205,7328,Web,2024-10-07 20:10:29,2025-08-29 20:10:29,989083.02,32,48,Churned
003VsFX0zeRuNvTykc,Rebecca,Costa,rebecca.costa@wilkinson-ward.com,820-926-6795x69631,Wilkinson-Ward,Manufacturing,93622332,3490,Web,2022-06-18 23:34:07,2023-04-05 23:34:07,600223.03,28,42,Churned
0034fdPAox7wmOrus1,Jennifer,Smith,jennifer.smith@mcbride.com,413.427.8370x816,"Mcbride, Garcia and Rivera",Consulting,1898880,293,Other,2021-02-09 04:18:12,2025-02-06 20:28:43,38571.28,40,57,Active
003qBVcFHt0BHC4cin,Danny,Johnson,danny.johnson@campbell.com,225-971-7489x8401,"Campbell, Schmidt and Nelson",Consulting,9686010,205,Partner Referral,2025-03-05 08:47:54,2025-05-09 08:19:41,856676.36,2,64,Prospect
003JuNp5OzXiQm9l3D,Matthew,Cunningham,matthew.cunningham@campbell.com,001-960-377-6779x63517,"Campbell, Humphrey and Skinner",Technology,21273292,1972,Other,2025-06-09 13:01:34,2025-07-20 15:25:56,609286.6,50,61,Active
003lB89NGHm8ZvdHcn,Ruben,Page,ruben.page@johnson.com,+1-354-256-7901x43084,"Johnson, Brown and Evans",Manufacturing,46822450,4467,Partner Referral,2021-01-24 14:23:54,2024-05-09 11:00:27,3483387.19,7,22,Active
003CogHXUo7XhtGlXm,Ashley,Harper,ashley.harper@turnerinc.com,(556)520-4247x64306,Turner Inc,Healthcare,9330811,271,Other,2022-10-15 21:55:10,2022-12-12 11:05:41,548497.24,18,93,Active
003BONAEE3IxtS4IWR,Kevin,Jordan,kevin.jordan@warner.com,(471)938-2284x92242,"Warner, Rodriguez and Simpson",Healthcare,7289791,325,Other,2021-10-06 09:19:59,2024-05-09 07:19:09,193576.16,7,88,Active
003hB8acrsZXPxslPz,Bradley,Bryan,bradley.bryan@weiss-wagner.com,205.987.3064x10355,Weiss-Wagner,Retail,12376730,338,Phone Inquiry,2021-08-27 16:08:12,2022-05-26 15:03:57,729065.84,0,50,Active
0036C8UnCLMXDmC2aP,Caleb,Hammond,caleb.hammond@williamsplc.com,001-673-677-3107x08986,Williams PLC,Consulting,7170371,354,Purchased List,2023-07-17 14:34:21,2025-08-29 00:15:10,717020.12,31,33,Active
003Cf2OVZ00skPyD5g,Marvin,Schmidt,marvin.schmidt@irwinandsons.com,967-789-3194x3011,Irwin and Sons,Consulting,2715288,325,Partner Referral,2023-11-12 03:10:03,2024-09-19 03:10:03,40170.56,0,31,Churned
003JHdJlxEAQL3rbxJ,Mark,Diaz,mark.diaz@robertsoninc.com,+1-987-256-3897,Robertson Inc,Healthcare,7602296,441,Phone Inquiry,2022-09-08 11:41:42,2023-03-19 11:41:42,147685.98,42,42,Churned
003Af8TYJmwV88CRvc,Bruce,Knapp,bruce.knapp@kelleyplc.com,+1-717-543-3907x150,Kelley PLC,Technology,53433507,9396,Partner Referral,2022-08-16 03:31:50,2024-10-11 03:48:29,3873096.75,12,52,Active
003JVoT9OH8ARyhCl6,Heather,Espinoza,heather.espinoza@miles.com,(622)225-5247x43850,"Miles, Johnson and Carter",Finance,53616373,8086,Other,2024-05-31 08:26:46,2025-02-14 06:59:01,5035521.52,7,95,Prospect
003JQWNpEyqIqrZ0Kd,Tyler,Hughes,tyler.hughes@serranoplc.com,206-357-8272x9580,Serrano PLC,Technology,34003734,2082,Purchased List,2025-02-17 22:39:17,2025-10-26 22:39:17,503882.79,34,44,Churned
003rBr1j2og4lFZGmK,Samantha,Johnson,samantha.johnson@tapia-garcia.com,(248)306-2720,Tapia-Garcia,Technology,5054609,8820,Phone Inquiry,2023-02-17 05:22:37,2025-08-28 01:17:26,214579.4,44,61,Active
003pmWSFJUbTyM6FSa,Shirley,Gallagher,shirley.gallagher@klein.com,+1-374-856-4490x28728,"Klein, Morrow and Salazar",Technology,38565151,4487,Partner Referral,2023-05-25 01:21:46,2024-03-14 01:21:46,405280.26,46,24,Churned
003bGlcOXCCp9w05WY,Ricardo,Mcknight,ricardo.mcknight@wallaceltd.com,(744)216-3080,Wallace Ltd,Consulting,17549174,248,Partner Referral,2024-11-10 00:40:16,2025-09-04 04:18:49,261880.42,22,99,Prospect
003EG1i8mizQbXFBUG,Dawn,Bradley,dawn.bradley@reeves.com,536-730-3847x961,"Reeves, Kelly and Bell",Finance,31401199,9819,Other,2022-04-24 04:11:42,2022-10-30 04:11:42,185198.02,44,89,Churned
003YVtqHERw4qwkXeD,Dalton,Singh,dalton.singh@cabrera.com,800.318.3147x449,"Cabrera, Anderson and Oneal",Manufacturing,65418979,7170,Other,2023-06-17 00:16:54,2025-07-04 03:14:28,1334245.71,31,73,Active
